980985,2,1,4,M Vijay,WP Saha,MJ McClenaghan,0,0,0,0,0,NA,NA,NA,NA,Kings XI Punjab,Mumbai Indians
980985,2,1,5,M Vijay,WP Saha,MJ McClenaghan,1,0,1,0,0,NA,NA,NA,NA,Kings XI Punjab,Mumbai Indians
980985,2,1,6,WP Saha,M Vijay,MJ McClenaghan,0,0,0,0,0,NA,NA,NA,NA,Kings XI Punjab,Mumbai Indians
980985,2,2,1,M Vijay,WP Saha,TG Southee,0,0,0,0,0,NA,NA,NA,NA,Kings XI Punjab,Mumbai Indians
980985,2,2,2,M Vijay,WP Saha,TG Southee,0,0,0,0,0,NA,NA,NA,NA,Kings XI Punjab,Mumbai Indians
980985,2,2,3,M Vijay,WP Saha,TG Southee,0,0,0,0,0,NA,NA,NA,NA,Kings XI Punjab,Mumbai Indians
980985,2,2,4,M Vijay,WP Saha,TG Southee,1,0,1,0,0,NA,NA,NA,NA,Kings XI Punjab,Mumbai Indians
980985,2,2,5,WP Saha,M Vijay,TG Southee,0,0,0,0,0,NA,NA,NA,NA,Kings XI Punjab,Mumbai Indians
980985,2,2,6,WP Saha,M Vijay,TG Southee,4,0,4,0,0,NA,NA,NA,NA,Kings XI Punjab,Mumbai Indians
980985,1,3,1,RG Sharma,N Rana,AR Patel,1,0,1,0,0,NA,NA,NA,NA,Mumbai Indians,Kings XI Punjab
980985,1,3,2,N Rana,RG Sharma,AR Patel,1,0,1,0,0,NA,NA,NA,NA,Mumbai Indians,Kings XI Punjab
980985,1,3,3,RG Sharma,N Rana,AR Patel,1,0,1,0,0,NA,NA,NA,NA,Mumbai Indians,Kings XI Punjab
980985,1,3,4,N Rana,RG Sharma,AR Patel,1,0,1,0,0,NA,NA,NA,NA,Mumbai Indians,Kings XI Punjab
980985,1,3,5,RG Sharma,N Rana,AR Patel,0,0,0,0,0,NA,NA,NA,NA,Mumbai Indians,Kings XI Punjab
1175369,1,16,1,PA Patel,MP Stoinis,BA Stokes,1,0,1,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Rajasthan Royals
1175369,1,16,2,MP Stoinis,PA Patel,BA Stokes,0,0,0,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Rajasthan Royals
1175369,1,16,3,MP Stoinis,PA Patel,BA Stokes,1,0,1,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Rajasthan Royals
1175369,1,16,4,PA Patel,MP Stoinis,BA Stokes,1,0,1,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Rajasthan Royals
1175369,1,14,4,PA Patel,MP Stoinis,S Gopal,1,0,1,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Rajasthan Royals
1175369,1,14,5,MP Stoinis,PA Patel,S Gopal,0,0,0,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Rajasthan Royals
1175369,1,14,6,MP Stoinis,PA Patel,S Gopal,1,0,1,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Rajasthan Royals
1175369,1,15,1,MP Stoinis,PA Patel,DS Kulkarni,1,0,1,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Rajasthan Royals
1175369,1,15,2,PA Patel,MP Stoinis,DS Kulkarni,2,0,2,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Rajasthan Royals
1175369,1,15,3,PA Patel,MP Stoinis,DS Kulkarni,0,0,0,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Rajasthan Royals
1175369,1,17,5,MM Ali,MP Stoinis,JC Archer,4,0,4,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Rajasthan Royals
1175369,1,17,6,MM Ali,MP Stoinis,JC Archer,1,0,1,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Rajasthan Royals
1175369,1,18,1,MM Ali,MP Stoinis,BA Stokes,1,0,1,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Rajasthan Royals
1175369,1,18,2,MP Stoinis,MM Ali,BA Stokes,1,0,1,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Rajasthan Royals
1175369,1,18,3,MM Ali,MP Stoinis,BA Stokes,1,0,1,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Rajasthan Royals
1175369,1,18,4,MP Stoinis,MM Ali,BA Stokes,4,0,4,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Rajasthan Royals
1175369,1,18,5,MP Stoinis,MM Ali,BA Stokes,2,0,2,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Rajasthan Royals
1175369,1,16,5,MP Stoinis,PA Patel,BA Stokes,1,0,1,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Rajasthan Royals
