1216536,1,8,4,N Rana,RK Singh,MJ Santner,1,0,1,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Chennai Super Kings
1216536,1,8,5,RK Singh,N Rana,MJ Santner,1,0,1,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Chennai Super Kings
1216536,1,8,6,N Rana,RK Singh,MJ Santner,1,0,1,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Chennai Super Kings
1216536,1,9,1,N Rana,RK Singh,L Ngidi,1,0,1,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Chennai Super Kings
1216536,1,9,2,RK Singh,N Rana,L Ngidi,1,0,1,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Chennai Super Kings
1216536,1,9,3,N Rana,RK Singh,L Ngidi,0,0,0,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Chennai Super Kings
1216536,1,9,4,N Rana,RK Singh,L Ngidi,4,0,4,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Chennai Super Kings
1216536,1,9,5,N Rana,RK Singh,L Ngidi,0,0,0,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Chennai Super Kings
1216536,1,9,6,N Rana,RK Singh,L Ngidi,1,0,1,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Chennai Super Kings
1216536,1,10,1,N Rana,RK Singh,MJ Santner,1,0,1,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Chennai Super Kings
1216536,1,10,2,RK Singh,N Rana,MJ Santner,1,0,1,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Chennai Super Kings
1216536,1,10,3,N Rana,RK Singh,MJ Santner,1,0,1,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Chennai Super Kings
1216536,1,10,4,RK Singh,N Rana,MJ Santner,1,0,1,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Chennai Super Kings
1216536,1,10,5,N Rana,RK Singh,MJ Santner,4,0,4,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Chennai Super Kings
1216536,1,10,6,N Rana,RK Singh,MJ Santner,4,0,4,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Chennai Super Kings
1216536,1,11,1,RK Singh,N Rana,KV Sharma,1,0,1,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Chennai Super Kings
1216536,1,11,2,N Rana,RK Singh,KV Sharma,1,0,1,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Chennai Super Kings
1216536,1,11,3,RK Singh,N Rana,KV Sharma,0,0,0,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Chennai Super Kings
1216536,1,11,4,RK Singh,N Rana,KV Sharma,1,0,1,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Chennai Super Kings
1216536,1,11,5,N Rana,RK Singh,KV Sharma,1,0,1,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Chennai Super Kings
1216536,1,11,6,RK Singh,N Rana,KV Sharma,0,0,0,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Chennai Super Kings
1216536,1,12,1,N Rana,RK Singh,RA Jadeja,1,0,1,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Chennai Super Kings
1216536,1,12,2,RK Singh,N Rana,RA Jadeja,1,0,1,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Chennai Super Kings
1216536,1,12,3,N Rana,RK Singh,RA Jadeja,1,0,1,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Chennai Super Kings
1216536,1,12,4,RK Singh,N Rana,RA Jadeja,4,0,4,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Chennai Super Kings
1216536,1,12,5,RK Singh,N Rana,RA Jadeja,0,0,0,0,1,caught,RK Singh,AT Rayudu,NA,Kolkata Knight Riders,Chennai Super Kings
1216536,1,12,6,N Rana,EJG Morgan,RA Jadeja,0,0,0,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Chennai Super Kings
1216536,1,13,1,EJG Morgan,N Rana,KV Sharma,1,0,1,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Chennai Super Kings
1216536,1,13,2,N Rana,EJG Morgan,KV Sharma,1,0,1,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Chennai Super Kings
1216536,1,13,3,EJG Morgan,N Rana,KV Sharma,0,0,0,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Chennai Super Kings
1216536,1,13,4,EJG Morgan,N Rana,KV Sharma,0,0,0,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Chennai Super Kings
1216536,1,13,5,EJG Morgan,N Rana,KV Sharma,1,0,1,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Chennai Super Kings
1216536,1,16,1,N Rana,EJG Morgan,DL Chahar,4,0,4,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Chennai Super Kings
1216536,1,14,5,N Rana,EJG Morgan,RA Jadeja,1,0,1,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Chennai Super Kings
1216536,1,14,6,EJG Morgan,N Rana,RA Jadeja,2,0,2,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Chennai Super Kings
1216536,1,15,1,N Rana,EJG Morgan,KV Sharma,6,0,6,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Chennai Super Kings
1216536,1,15,2,N Rana,EJG Morgan,KV Sharma,6,0,6,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Chennai Super Kings
1216536,1,15,3,N Rana,EJG Morgan,KV Sharma,6,0,6,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Chennai Super Kings
1216536,1,15,4,N Rana,EJG Morgan,KV Sharma,0,0,0,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Chennai Super Kings
1216536,1,15,5,N Rana,EJG Morgan,KV Sharma,1,0,1,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Chennai Super Kings
1216536,1,15,6,EJG Morgan,N Rana,KV Sharma,0,0,0,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Chennai Super Kings
1216537,1,0,2,KL Rahul,Mandeep Singh,JC Archer,0,0,0,0,0,NA,NA,NA,NA,Kings XI Punjab,Rajasthan Royals
1216537,1,0,3,KL Rahul,Mandeep Singh,JC Archer,0,0,0,0,0,NA,NA,NA,NA,Kings XI Punjab,Rajasthan Royals
1216537,1,0,4,KL Rahul,Mandeep Singh,JC Archer,0,0,0,0,0,NA,NA,NA,NA,Kings XI Punjab,Rajasthan Royals
1216537,1,0,5,KL Rahul,Mandeep Singh,JC Archer,1,0,1,0,0,NA,NA,NA,NA,Kings XI Punjab,Rajasthan Royals
1216537,1,0,1,KL Rahul,Mandeep Singh,JC Archer,0,0,0,0,0,NA,NA,NA,NA,Kings XI Punjab,Rajasthan Royals
1216537,2,14,3,JC Buttler,SPD Smith,Ravi Bishnoi,0,0,0,0,0,NA,NA,NA,NA,Rajasthan Royals,Kings XI Punjab
1216537,2,14,4,JC Buttler,SPD Smith,Ravi Bishnoi,0,0,0,0,0,NA,NA,NA,NA,Rajasthan Royals,Kings XI Punjab
1216537,2,14,5,JC Buttler,SPD Smith,Ravi Bishnoi,1,0,1,0,0,NA,NA,NA,NA,Rajasthan Royals,Kings XI Punjab
1216537,2,14,6,SPD Smith,JC Buttler,Ravi Bishnoi,0,0,0,0,0,NA,NA,NA,NA,Rajasthan Royals,Kings XI Punjab
1216537,2,15,1,JC Buttler,SPD Smith,CJ Jordan,2,0,2,0,0,NA,NA,NA,NA,Rajasthan Royals,Kings XI Punjab
1216537,2,15,2,JC Buttler,SPD Smith,CJ Jordan,1,0,1,0,0,NA,NA,NA,NA,Rajasthan Royals,Kings XI Punjab
1216537,2,15,3,SPD Smith,JC Buttler,CJ Jordan,0,1,1,0,0,NA,NA,NA,legbyes,Rajasthan Royals,Kings XI Punjab
501222,2,9,4,CH Gayle,TM Dilshan,R Bhatia,1,0,1,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Kolkata Knight Riders
1216537,2,15,4,JC Buttler,SPD Smith,CJ Jordan,0,0,0,0,0,NA,NA,NA,NA,Rajasthan Royals,Kings XI Punjab
501222,2,9,5,TM Dilshan,CH Gayle,R Bhatia,0,0,0,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Kolkata Knight Riders
1216537,2,15,5,JC Buttler,SPD Smith,CJ Jordan,0,0,0,0,0,NA,NA,NA,NA,Rajasthan Royals,Kings XI Punjab
501222,2,9,6,TM Dilshan,CH Gayle,R Bhatia,0,0,0,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Kolkata Knight Riders
1216537,2,15,6,JC Buttler,SPD Smith,CJ Jordan,6,0,6,0,0,NA,NA,NA,NA,Rajasthan Royals,Kings XI Punjab
501222,2,10,1,CH Gayle,TM Dilshan,MK Tiwary,6,0,6,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Kolkata Knight Riders
1216537,2,16,1,SPD Smith,JC Buttler,Mohammed Shami,4,0,4,0,0,NA,NA,NA,NA,Rajasthan Royals,Kings XI Punjab
392183,1,1,1,K Goel,RS Bopara,AM Salvi,4,0,4,0,0,NA,NA,NA,NA,Kings XI Punjab,Delhi Daredevils
392183,1,9,6,Yuvraj Singh,DPMD Jayawardene,DP Nannes,0,0,0,0,0,NA,NA,NA,NA,Kings XI Punjab,Delhi Daredevils
392183,1,9,7,Yuvraj Singh,DPMD Jayawardene,DP Nannes,6,0,6,0,0,NA,NA,NA,NA,Kings XI Punjab,Delhi Daredevils
392183,1,10,1,DPMD Jayawardene,Yuvraj Singh,DL Vettori,1,0,1,0,0,NA,NA,NA,NA,Kings XI Punjab,Delhi Daredevils
392183,1,10,2,Yuvraj Singh,DPMD Jayawardene,DL Vettori,6,0,6,0,0,NA,NA,NA,NA,Kings XI Punjab,Delhi Daredevils
392183,1,10,3,Yuvraj Singh,DPMD Jayawardene,DL Vettori,0,0,0,0,1,run out,Yuvraj Singh,"KD Karthik,DL Vettori",NA,Kings XI Punjab,Delhi Daredevils
392183,1,10,4,DPMD Jayawardene,IK Pathan,DL Vettori,0,0,0,0,0,NA,NA,NA,NA,Kings XI Punjab,Delhi Daredevils
392183,1,10,5,DPMD Jayawardene,IK Pathan,DL Vettori,0,0,0,0,1,caught,DPMD Jayawardene,TM Dilshan,NA,Kings XI Punjab,Delhi Daredevils
392183,1,10,6,IK Pathan,PP Chawla,DL Vettori,0,0,0,0,1,run out,PP Chawla,MK Tiwary,NA,Kings XI Punjab,Delhi Daredevils
392183,1,11,1,IK Pathan,T Kohli,AM Salvi,0,0,0,0,0,NA,NA,NA,NA,Kings XI Punjab,Delhi Daredevils
392183,1,11,2,IK Pathan,T Kohli,AM Salvi,0,0,0,0,0,NA,NA,NA,NA,Kings XI Punjab,Delhi Daredevils
392183,1,11,3,IK Pathan,T Kohli,AM Salvi,2,0,2,0,0,NA,NA,NA,NA,Kings XI Punjab,Delhi Daredevils
392183,1,11,4,IK Pathan,T Kohli,AM Salvi,2,0,2,0,0,NA,NA,NA,NA,Kings XI Punjab,Delhi Daredevils
392183,1,11,5,IK Pathan,T Kohli,AM Salvi,2,0,2,0,0,NA,NA,NA,NA,Kings XI Punjab,Delhi Daredevils
392183,1,11,6,IK Pathan,T Kohli,AM Salvi,0,0,0,0,1,caught,IK Pathan,TM Dilshan,NA,Kings XI Punjab,Delhi Daredevils
392183,2,0,1,G Gambhir,V Sehwag,IK Pathan,0,0,0,0,0,NA,NA,NA,NA,Delhi Daredevils,Kings XI Punjab
392183,2,0,2,G Gambhir,V Sehwag,IK Pathan,0,1,1,0,0,NA,NA,NA,wides,Delhi Daredevils,Kings XI Punjab
392183,2,0,3,G Gambhir,V Sehwag,IK Pathan,0,0,0,0,0,NA,NA,NA,NA,Delhi Daredevils,Kings XI Punjab
392183,2,0,4,G Gambhir,V Sehwag,IK Pathan,4,0,4,0,0,NA,NA,NA,NA,Delhi Daredevils,Kings XI Punjab
392183,2,0,5,G Gambhir,V Sehwag,IK Pathan,0,0,0,0,0,NA,NA,NA,NA,Delhi Daredevils,Kings XI Punjab
392183,2,0,6,G Gambhir,V Sehwag,IK Pathan,4,0,4,0,0,NA,NA,NA,NA,Delhi Daredevils,Kings XI Punjab
392183,2,0,7,G Gambhir,V Sehwag,IK Pathan,0,0,0,0,0,NA,NA,NA,NA,Delhi Daredevils,Kings XI Punjab
392183,2,1,1,V Sehwag,G Gambhir,YA Abdulla,6,0,6,0,0,NA,NA,NA,NA,Delhi Daredevils,Kings XI Punjab
392183,2,1,2,V Sehwag,G Gambhir,YA Abdulla,4,0,4,0,0,NA,NA,NA,NA,Delhi Daredevils,Kings XI Punjab
392183,2,1,3,V Sehwag,G Gambhir,YA Abdulla,0,1,1,0,0,NA,NA,NA,wides,Delhi Daredevils,Kings XI Punjab
392183,2,1,4,V Sehwag,G Gambhir,YA Abdulla,0,0,0,0,0,NA,NA,NA,NA,Delhi Daredevils,Kings XI Punjab
392183,2,1,5,V Sehwag,G Gambhir,YA Abdulla,0,0,0,0,0,NA,NA,NA,NA,Delhi Daredevils,Kings XI Punjab
392183,2,1,6,V Sehwag,G Gambhir,YA Abdulla,4,0,4,0,0,NA,NA,NA,NA,Delhi Daredevils,Kings XI Punjab
392183,2,1,7,V Sehwag,G Gambhir,YA Abdulla,4,0,4,0,0,NA,NA,NA,NA,Delhi Daredevils,Kings XI Punjab
598029,1,0,4,YK Pathan,G Gambhir,Harbhajan Singh,6,0,6,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Mumbai Indians
598029,1,0,1,YK Pathan,G Gambhir,Harbhajan Singh,4,0,4,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Mumbai Indians
598029,1,0,6,G Gambhir,YK Pathan,Harbhajan Singh,6,0,6,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Mumbai Indians
598029,1,0,7,G Gambhir,YK Pathan,Harbhajan Singh,0,0,0,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Mumbai Indians
598029,1,1,1,YK Pathan,G Gambhir,MG Johnson,0,1,1,0,0,NA,NA,NA,wides,Kolkata Knight Riders,Mumbai Indians
598029,1,0,5,YK Pathan,G Gambhir,Harbhajan Singh,1,1,2,0,0,NA,NA,NA,noballs,Kolkata Knight Riders,Mumbai Indians
598028,2,8,5,DPMD Jayawardene,V Sehwag,P Awana,0,0,0,0,0,NA,NA,NA,NA,Delhi Daredevils,Kings XI Punjab
598028,2,8,6,DPMD Jayawardene,V Sehwag,P Awana,0,0,0,0,0,NA,NA,NA,NA,Delhi Daredevils,Kings XI Punjab
598028,2,9,1,V Sehwag,DPMD Jayawardene,PP Chawla,4,0,4,0,0,NA,NA,NA,NA,Delhi Daredevils,Kings XI Punjab
598028,2,9,2,V Sehwag,DPMD Jayawardene,PP Chawla,0,4,4,0,0,NA,NA,NA,byes,Delhi Daredevils,Kings XI Punjab
598028,2,9,3,V Sehwag,DPMD Jayawardene,PP Chawla,0,0,0,0,0,NA,NA,NA,NA,Delhi Daredevils,Kings XI Punjab
598028,2,9,4,V Sehwag,DPMD Jayawardene,PP Chawla,4,0,4,0,0,NA,NA,NA,NA,Delhi Daredevils,Kings XI Punjab
598028,2,9,5,V Sehwag,DPMD Jayawardene,PP Chawla,1,0,1,0,0,NA,NA,NA,NA,Delhi Daredevils,Kings XI Punjab
598028,2,9,6,DPMD Jayawardene,V Sehwag,PP Chawla,2,0,2,0,0,NA,NA,NA,NA,Delhi Daredevils,Kings XI Punjab
598028,2,3,3,IK Pathan,DPMD Jayawardene,Sandeep Sharma,0,0,0,0,0,NA,NA,NA,NA,Delhi Daredevils,Kings XI Punjab
598028,2,3,4,IK Pathan,DPMD Jayawardene,Sandeep Sharma,0,0,0,0,0,NA,NA,NA,NA,Delhi Daredevils,Kings XI Punjab
598028,2,3,5,IK Pathan,DPMD Jayawardene,Sandeep Sharma,0,0,0,0,1,caught,IK Pathan,AC Gilchrist,NA,Delhi Daredevils,Kings XI Punjab
598028,2,3,6,DA Warner,DPMD Jayawardene,Sandeep Sharma,0,0,0,0,1,caught,DA Warner,SE Marsh,NA,Delhi Daredevils,Kings XI Punjab
598028,2,4,1,DPMD Jayawardene,V Sehwag,P Kumar,1,0,1,0,0,NA,NA,NA,NA,Delhi Daredevils,Kings XI Punjab
598028,2,4,2,V Sehwag,DPMD Jayawardene,P Kumar,0,0,0,0,0,NA,NA,NA,NA,Delhi Daredevils,Kings XI Punjab
598028,2,4,3,V Sehwag,DPMD Jayawardene,P Kumar,1,0,1,0,0,NA,NA,NA,NA,Delhi Daredevils,Kings XI Punjab
598028,2,4,4,DPMD Jayawardene,V Sehwag,P Kumar,0,0,0,0,0,NA,NA,NA,NA,Delhi Daredevils,Kings XI Punjab
598028,2,4,5,DPMD Jayawardene,V Sehwag,P Kumar,0,0,0,0,0,NA,NA,NA,NA,Delhi Daredevils,Kings XI Punjab
598028,2,4,6,DPMD Jayawardene,V Sehwag,P Kumar,0,0,0,0,0,NA,NA,NA,NA,Delhi Daredevils,Kings XI Punjab
598028,2,5,1,V Sehwag,DPMD Jayawardene,Sandeep Sharma,0,0,0,0,0,NA,NA,NA,NA,Delhi Daredevils,Kings XI Punjab
598028,2,5,2,V Sehwag,DPMD Jayawardene,Sandeep Sharma,0,0,0,0,0,NA,NA,NA,NA,Delhi Daredevils,Kings XI Punjab
598028,2,5,3,V Sehwag,DPMD Jayawardene,Sandeep Sharma,4,0,4,0,0,NA,NA,NA,NA,Delhi Daredevils,Kings XI Punjab
598028,2,5,4,V Sehwag,DPMD Jayawardene,Sandeep Sharma,1,0,1,0,0,NA,NA,NA,NA,Delhi Daredevils,Kings XI Punjab
598028,2,5,5,DPMD Jayawardene,V Sehwag,Sandeep Sharma,2,0,2,0,0,NA,NA,NA,NA,Delhi Daredevils,Kings XI Punjab
598028,2,5,6,DPMD Jayawardene,V Sehwag,Sandeep Sharma,0,0,0,0,0,NA,NA,NA,NA,Delhi Daredevils,Kings XI Punjab
598028,2,6,1,V Sehwag,DPMD Jayawardene,Azhar Mahmood,4,0,4,0,0,NA,NA,NA,NA,Delhi Daredevils,Kings XI Punjab
598028,2,6,2,V Sehwag,DPMD Jayawardene,Azhar Mahmood,1,0,1,0,0,NA,NA,NA,NA,Delhi Daredevils,Kings XI Punjab
598028,2,6,3,DPMD Jayawardene,V Sehwag,Azhar Mahmood,0,1,1,0,0,NA,NA,NA,legbyes,Delhi Daredevils,Kings XI Punjab
598028,2,10,1,V Sehwag,DPMD Jayawardene,P Awana,0,0,0,0,0,NA,NA,NA,NA,Delhi Daredevils,Kings XI Punjab
598028,2,10,2,V Sehwag,DPMD Jayawardene,P Awana,0,0,0,0,0,NA,NA,NA,NA,Delhi Daredevils,Kings XI Punjab
598028,2,10,3,V Sehwag,DPMD Jayawardene,P Awana,4,0,4,0,0,NA,NA,NA,NA,Delhi Daredevils,Kings XI Punjab
598028,2,10,4,V Sehwag,DPMD Jayawardene,P Awana,0,0,0,0,1,caught,V Sehwag,AC Gilchrist,NA,Delhi Daredevils,Kings XI Punjab
598028,2,10,5,BJ Rohrer,DPMD Jayawardene,P Awana,0,0,0,0,0,NA,NA,NA,NA,Delhi Daredevils,Kings XI Punjab
598029,1,0,2,YK Pathan,G Gambhir,Harbhajan Singh,4,0,4,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Mumbai Indians
598029,1,0,3,YK Pathan,G Gambhir,Harbhajan Singh,4,0,4,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Mumbai Indians
598029,1,1,7,JH Kallis,G Gambhir,MG Johnson,1,0,1,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Mumbai Indians
598029,1,2,1,JH Kallis,G Gambhir,SL Malinga,0,0,0,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Mumbai Indians
598029,1,2,2,JH Kallis,G Gambhir,SL Malinga,4,0,4,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Mumbai Indians
598029,1,2,3,JH Kallis,G Gambhir,SL Malinga,0,0,0,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Mumbai Indians
598029,1,2,4,JH Kallis,G Gambhir,SL Malinga,1,0,1,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Mumbai Indians
598029,1,2,5,G Gambhir,JH Kallis,SL Malinga,1,0,1,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Mumbai Indians
598029,1,2,6,JH Kallis,G Gambhir,SL Malinga,4,0,4,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Mumbai Indians
598029,1,3,1,G Gambhir,JH Kallis,MG Johnson,1,0,1,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Mumbai Indians
598029,1,1,2,YK Pathan,G Gambhir,MG Johnson,0,0,0,0,1,caught,YK Pathan,Harbhajan Singh,NA,Kolkata Knight Riders,Mumbai Indians
598029,1,1,3,JH Kallis,G Gambhir,MG Johnson,0,0,0,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Mumbai Indians
598029,1,1,4,JH Kallis,G Gambhir,MG Johnson,1,0,1,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Mumbai Indians
598029,1,1,5,G Gambhir,JH Kallis,MG Johnson,4,0,4,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Mumbai Indians
598029,1,1,6,G Gambhir,JH Kallis,MG Johnson,3,0,3,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Mumbai Indians
598029,1,10,4,MK Tiwary,JH Kallis,YS Chahal,1,0,1,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Mumbai Indians
598029,1,10,5,JH Kallis,MK Tiwary,YS Chahal,0,0,0,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Mumbai Indians
598029,1,10,6,JH Kallis,MK Tiwary,YS Chahal,1,0,1,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Mumbai Indians
598029,1,11,1,JH Kallis,MK Tiwary,PP Ojha,2,0,2,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Mumbai Indians
598029,1,11,2,JH Kallis,MK Tiwary,PP Ojha,1,0,1,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Mumbai Indians
598029,1,11,3,MK Tiwary,JH Kallis,PP Ojha,1,0,1,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Mumbai Indians
598029,1,11,4,JH Kallis,MK Tiwary,PP Ojha,0,0,0,0,1,caught,JH Kallis,RG Sharma,NA,Kolkata Knight Riders,Mumbai Indians
598029,1,11,5,EJG Morgan,MK Tiwary,PP Ojha,0,0,0,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Mumbai Indians
598029,1,11,6,EJG Morgan,MK Tiwary,PP Ojha,0,1,1,0,0,NA,NA,NA,byes,Kolkata Knight Riders,Mumbai Indians
598029,1,12,1,EJG Morgan,MK Tiwary,Harbhajan Singh,1,0,1,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Mumbai Indians
598029,1,12,2,MK Tiwary,EJG Morgan,Harbhajan Singh,2,0,2,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Mumbai Indians
598029,1,12,3,MK Tiwary,EJG Morgan,Harbhajan Singh,0,0,0,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Mumbai Indians
598029,1,12,4,MK Tiwary,EJG Morgan,Harbhajan Singh,1,0,1,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Mumbai Indians
598029,1,12,5,EJG Morgan,MK Tiwary,Harbhajan Singh,4,0,4,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Mumbai Indians
598029,1,12,6,EJG Morgan,MK Tiwary,Harbhajan Singh,1,0,1,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Mumbai Indians
598029,1,13,1,EJG Morgan,MK Tiwary,YS Chahal,4,0,4,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Mumbai Indians
598029,1,13,2,EJG Morgan,MK Tiwary,YS Chahal,0,0,0,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Mumbai Indians
598029,1,13,3,EJG Morgan,MK Tiwary,YS Chahal,1,0,1,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Mumbai Indians
598029,1,13,4,MK Tiwary,EJG Morgan,YS Chahal,1,0,1,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Mumbai Indians
598029,1,13,5,EJG Morgan,MK Tiwary,YS Chahal,0,0,0,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Mumbai Indians
598029,1,13,6,EJG Morgan,MK Tiwary,YS Chahal,3,0,3,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Mumbai Indians
1136579,1,10,6,RR Pant,SS Iyer,CR Woakes,4,0,4,0,0,NA,NA,NA,NA,Delhi Daredevils,Royal Challengers Bangalore
1136579,1,11,1,SS Iyer,RR Pant,Washington Sundar,1,0,1,0,0,NA,NA,NA,NA,Delhi Daredevils,Royal Challengers Bangalore
1136579,1,11,2,RR Pant,SS Iyer,Washington Sundar,1,0,1,0,0,NA,NA,NA,NA,Delhi Daredevils,Royal Challengers Bangalore
1136579,1,11,3,SS Iyer,RR Pant,Washington Sundar,1,0,1,0,0,NA,NA,NA,NA,Delhi Daredevils,Royal Challengers Bangalore
1136579,1,11,4,RR Pant,SS Iyer,Washington Sundar,1,0,1,0,0,NA,NA,NA,NA,Delhi Daredevils,Royal Challengers Bangalore
1136579,1,12,3,SS Iyer,RR Pant,Mohammed Siraj,0,0,0,0,0,NA,NA,NA,NA,Delhi Daredevils,Royal Challengers Bangalore
1136579,1,12,4,SS Iyer,RR Pant,Mohammed Siraj,4,0,4,0,0,NA,NA,NA,NA,Delhi Daredevils,Royal Challengers Bangalore
1136579,1,12,5,SS Iyer,RR Pant,Mohammed Siraj,1,0,1,0,0,NA,NA,NA,NA,Delhi Daredevils,Royal Challengers Bangalore
1136579,1,12,6,RR Pant,SS Iyer,Mohammed Siraj,6,0,6,0,0,NA,NA,NA,NA,Delhi Daredevils,Royal Challengers Bangalore
1136579,1,13,1,SS Iyer,RR Pant,Washington Sundar,6,0,6,0,0,NA,NA,NA,NA,Delhi Daredevils,Royal Challengers Bangalore
1136579,1,13,2,SS Iyer,RR Pant,Washington Sundar,6,0,6,0,0,NA,NA,NA,NA,Delhi Daredevils,Royal Challengers Bangalore
1136579,1,13,3,SS Iyer,RR Pant,Washington Sundar,1,0,1,0,0,NA,NA,NA,NA,Delhi Daredevils,Royal Challengers Bangalore
1136579,1,13,4,RR Pant,SS Iyer,Washington Sundar,1,0,1,0,0,NA,NA,NA,NA,Delhi Daredevils,Royal Challengers Bangalore
1136580,1,0,1,SR Watson,F du Plessis,B Kumar,0,0,0,0,0,NA,NA,NA,NA,Chennai Super Kings,Sunrisers Hyderabad
1136580,1,0,2,SR Watson,F du Plessis,B Kumar,1,0,1,0,0,NA,NA,NA,NA,Chennai Super Kings,Sunrisers Hyderabad
1216537,2,16,2,SPD Smith,JC Buttler,Mohammed Shami,4,0,4,0,0,NA,NA,NA,NA,Rajasthan Royals,Kings XI Punjab
501222,2,10,2,CH Gayle,TM Dilshan,MK Tiwary,6,0,6,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Kolkata Knight Riders
1136580,1,0,3,F du Plessis,SR Watson,B Kumar,0,0,0,0,0,NA,NA,NA,NA,Chennai Super Kings,Sunrisers Hyderabad
1216537,2,16,3,SPD Smith,JC Buttler,Mohammed Shami,2,0,2,0,0,NA,NA,NA,NA,Rajasthan Royals,Kings XI Punjab
501222,2,10,3,CH Gayle,TM Dilshan,MK Tiwary,0,0,0,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Kolkata Knight Riders
1136580,1,0,4,F du Plessis,SR Watson,B Kumar,1,0,1,0,0,NA,NA,NA,NA,Chennai Super Kings,Sunrisers Hyderabad
